Day          Total    Perdiem  Percentage
Mar-12-2020 5032	385	8%
Mar-11-2020 4647	334	8%
Mar-10-2020 4313	277	7%
Mar-9-2020 4036	199	5%
Mar-8-2020 3837	227	6%
Mar-7-2020 3610	107	3%
Mar-6-2020 3503	109	3%
Mar-5-2020 3394	103	3%
Mar-4-2020 3291	85	3%
Mar-3-2020 3206	86	3%
Mar-2-2020 3120	67	2%
Mar-1-2020 3053	73	2%
Feb-29-2020 2980	54	2%
Feb-28-2020 2926	65	2%
Feb-27-2020 2861	58	2%
Feb-26-2020 2803	37	1%
Feb-25-2020 2766	64	2%
Feb-24-2020 2702	81	3%
Feb-23-2020 2621	158	6%
Feb-22-2020 2463	100	4%
Feb-21-2020 2363	113	5%
Feb-20-2020 2250	121	6%
Feb-19-2020 2129	117	6%
Feb-18-2020 2012	136	7%
Feb-17-2020 1876	98	6%
Feb-16-2020 1778	106	6%
Feb-15-2020 1672	142	9%
Feb-14-2020 1530	133	10%
Feb-13-2020 1397	122	10%
Feb-12-2020 1275	146	13%
Feb-11-2020 1129	97	9%
Feb-10-2020 1032	108	12%
Feb-9-2020 924	98	12%
Feb-8-2020 826	94	13%
Feb-7-2020 732	86	13%
Feb-6-2020 646	73	13%
Feb-5-2020 573	73	15%
Feb-4-2020 500	67	15%
Feb-3-2020 433	64	17%
Feb-2-2020 369	58	19%
Feb-1-2020 311	45	17%
Jan-31-2020 266	46	21%
Jan-30-2020 220	44	25%
Jan-29-2020 176	39	28%
Jan-28-2020 137	27	25%
Jan-27-2020 110	26	31%
Jan-26-2020 84	24	40%
Jan-25-2020 60	15	33%
Jan-24-2020 45	19	73%
Jan-23-2020 26	9	53%
